timestamp,idx,n_total,method,aggregation,score,param.dim,param.attr_mode,param.weights_vec,raw.params
"2025-09-29 16:49:06,582",483,528,fastrp,set2set,0.625,256,concat,"[1,1,1,0,0,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 256, 'weights': [1, 1, 1, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 16:49:27,571",484,528,fastrp,mil_attention,0.5743,256,concat,"[1,1,1,0,0,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 256, 'weights': [1, 1, 1, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 16:49:48,689",485,528,fastrp,mean_pool,0.6188,256,concat,"[1,1,0,0,0,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 256, 'weights': [1, 1, 0, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 16:50:09,619",486,528,fastrp,global_attention,0.5927,256,concat,"[1,1,0,0,0,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 256, 'weights': [1, 1, 0, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 16:50:30,011",487,528,fastrp,set2set,0.5964,256,concat,"[1,1,0,0,0,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 256, 'weights': [1, 1, 0, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 16:50:50,622",488,528,fastrp,mil_attention,0.5941,256,concat,"[1,1,0,0,0,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 256, 'weights': [1, 1, 0, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 16:51:12,186",489,528,fastrp,mean_pool,0.616,256,concat,"[1,0,0,0,0,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 256, 'weights': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 16:51:32,758",490,528,fastrp,global_attention,0.6528,256,concat,"[1,0,0,0,0,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 256, 'weights': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 16:51:53,178",491,528,fastrp,set2set,0.5854,256,concat,"[1,0,0,0,0,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 256, 'weights': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 16:52:14,095",492,528,fastrp,mil_attention,0.6203,256,concat,"[1,0,0,0,0,0,0,0,0,0]","{'attr_mode': 'concat', 'dim': 256, 'weights': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]}"
"2025-09-29 16:52:35,199",493,528,fastrp,mean_pool,0.6175,256,concat,"[0,1,1,1,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 256, 'weights': [0, 1, 1, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:52:56,284",494,528,fastrp,global_attention,0.6366,256,concat,"[0,1,1,1,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 256, 'weights': [0, 1, 1, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:53:16,641",495,528,fastrp,set2set,0.629,256,concat,"[0,1,1,1,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 256, 'weights': [0, 1, 1, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:53:37,061",496,528,fastrp,mil_attention,0.6198,256,concat,"[0,1,1,1,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 256, 'weights': [0, 1, 1, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:53:58,160",497,528,fastrp,mean_pool,0.6145,256,concat,"[0,0,1,1,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 256, 'weights': [0, 0, 1, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:54:19,336",498,528,fastrp,global_attention,0.6143,256,concat,"[0,0,1,1,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 256, 'weights': [0, 0, 1, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:54:40,197",499,528,fastrp,set2set,0.6312,256,concat,"[0,0,1,1,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 256, 'weights': [0, 0, 1, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:55:00,867",500,528,fastrp,mil_attention,0.6026,256,concat,"[0,0,1,1,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 256, 'weights': [0, 0, 1, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:55:21,989",501,528,fastrp,mean_pool,0.6165,256,concat,"[0,0,0,1,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 256, 'weights': [0, 0, 0, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:55:43,033",502,528,fastrp,global_attention,0.6196,256,concat,"[0,0,0,1,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 256, 'weights': [0, 0, 0, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:56:04,123",503,528,fastrp,set2set,0.5432,256,concat,"[0,0,0,1,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 256, 'weights': [0, 0, 0, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:56:25,016",504,528,fastrp,mil_attention,0.5843,256,concat,"[0,0,0,1,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 256, 'weights': [0, 0, 0, 1, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:56:46,170",505,528,fastrp,mean_pool,0.6165,256,concat,"[0,0,0,0,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 256, 'weights': [0, 0, 0, 0, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:57:06,865",506,528,fastrp,global_attention,0.6205,256,concat,"[0,0,0,0,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 256, 'weights': [0, 0, 0, 0, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:57:27,793",507,528,fastrp,set2set,0.5264,256,concat,"[0,0,0,0,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 256, 'weights': [0, 0, 0, 0, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:57:48,432",508,528,fastrp,mil_attention,0.612,256,concat,"[0,0,0,0,1,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 256, 'weights': [0, 0, 0, 0, 1, 1, 1, 1, 1, 1]}"
"2025-09-29 16:58:09,978",509,528,fastrp,mean_pool,0.6167,256,concat,"[0,0,0,0,0,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 256, 'weights': [0, 0, 0, 0, 0, 1, 1, 1, 1, 1]}"
"2025-09-29 16:58:30,400",510,528,fastrp,global_attention,0.6153,256,concat,"[0,0,0,0,0,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 256, 'weights': [0, 0, 0, 0, 0, 1, 1, 1, 1, 1]}"
"2025-09-29 16:58:50,810",511,528,fastrp,set2set,0.5819,256,concat,"[0,0,0,0,0,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 256, 'weights': [0, 0, 0, 0, 0, 1, 1, 1, 1, 1]}"
"2025-09-29 16:59:11,422",512,528,fastrp,mil_attention,0.5847,256,concat,"[0,0,0,0,0,1,1,1,1,1]","{'attr_mode': 'concat', 'dim': 256, 'weights': [0, 0, 0, 0, 0, 1, 1, 1, 1, 1]}"
"2025-09-29 16:59:33,043",513,528,fastrp,mean_pool,0.6161,256,concat,"[0,0,0,0,0,0,1,1,1,1]","{'attr_mode': 'concat', 'dim': 256, 'weights': [0, 0, 0, 0, 0, 0, 1, 1, 1, 1]}"
"2025-09-29 16:59:53,856",514,528,fastrp,global_attention,0.6079,256,concat,"[0,0,0,0,0,0,1,1,1,1]","{'attr_mode': 'concat', 'dim': 256, 'weights': [0, 0, 0, 0, 0, 0, 1, 1, 1, 1]}"
"2025-09-29 17:00:14,566",515,528,fastrp,set2set,0.5969,256,concat,"[0,0,0,0,0,0,1,1,1,1]","{'attr_mode': 'concat', 'dim': 256, 'weights': [0, 0, 0, 0, 0, 0, 1, 1, 1, 1]}"
"2025-09-29 17:00:34,833",516,528,fastrp,mil_attention,0.6166,256,concat,"[0,0,0,0,0,0,1,1,1,1]","{'attr_mode': 'concat', 'dim': 256, 'weights': [0, 0, 0, 0, 0, 0, 1, 1, 1, 1]}"
"2025-09-29 17:00:56,482",517,528,fastrp,mean_pool,0.6156,256,concat,"[0,0,0,0,0,0,0,1,1,1]","{'attr_mode': 'concat', 'dim': 256, 'weights': [0, 0, 0, 0, 0, 0, 0, 1, 1, 1]}"
"2025-09-29 17:01:16,976",518,528,fastrp,global_attention,0.5981,256,concat,"[0,0,0,0,0,0,0,1,1,1]","{'attr_mode': 'concat', 'dim': 256, 'weights': [0, 0, 0, 0, 0, 0, 0, 1, 1, 1]}"
"2025-09-29 17:01:37,924",519,528,fastrp,set2set,0.5837,256,concat,"[0,0,0,0,0,0,0,1,1,1]","{'attr_mode': 'concat', 'dim': 256, 'weights': [0, 0, 0, 0, 0, 0, 0, 1, 1, 1]}"
"2025-09-29 17:01:58,509",520,528,fastrp,mil_attention,0.6122,256,concat,"[0,0,0,0,0,0,0,1,1,1]","{'attr_mode': 'concat', 'dim': 256, 'weights': [0, 0, 0, 0, 0, 0, 0, 1, 1, 1]}"
"2025-09-29 17:02:19,568",521,528,fastrp,mean_pool,0.6154,256,concat,"[0,0,0,0,0,0,0,0,1,1]","{'attr_mode': 'concat', 'dim': 256, 'weights': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1]}"
"2025-09-29 17:02:40,476",522,528,fastrp,global_attention,0.572,256,concat,"[0,0,0,0,0,0,0,0,1,1]","{'attr_mode': 'concat', 'dim': 256, 'weights': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1]}"
"2025-09-29 17:03:00,829",523,528,fastrp,set2set,0.4965,256,concat,"[0,0,0,0,0,0,0,0,1,1]","{'attr_mode': 'concat', 'dim': 256, 'weights': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1]}"
"2025-09-29 17:03:21,953",524,528,fastrp,mil_attention,0.6217,256,concat,"[0,0,0,0,0,0,0,0,1,1]","{'attr_mode': 'concat', 'dim': 256, 'weights': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1]}"
"2025-09-29 17:03:43,025",525,528,fastrp,mean_pool,0.6157,256,concat,"[0,0,0,0,0,0,0,0,0,1]","{'attr_mode': 'concat', 'dim': 256, 'weights': [0, 0, 0, 0, 0, 0, 0, 0, 0, 1]}"
"2025-09-29 17:04:03,428",526,528,fastrp,global_attention,0.6138,256,concat,"[0,0,0,0,0,0,0,0,0,1]","{'attr_mode': 'concat', 'dim': 256, 'weights': [0, 0, 0, 0, 0, 0, 0, 0, 0, 1]}"
"2025-09-29 17:04:23,870",527,528,fastrp,set2set,0.5548,256,concat,"[0,0,0,0,0,0,0,0,0,1]","{'attr_mode': 'concat', 'dim': 256, 'weights': [0, 0, 0, 0, 0, 0, 0, 0, 0, 1]}"
"2025-09-29 17:04:44,735",528,528,fastrp,mil_attention,0.6281,256,concat,"[0,0,0,0,0,0,0,0,0,1]","{'attr_mode': 'concat', 'dim': 256, 'weights': [0, 0, 0, 0, 0, 0, 0, 0, 0, 1]}"
